source_id,ra,dec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4057546829639354496,266.1595402298966,-28.617076162655266,0.7563851502317529,17.773775,18.75296,16.769344
4057559581403039744,266.15956684343956,-28.526909792352566,0.5239953202348251,13.971786,14.466861,13.301254
4057535735744208384,266.15971864596827,-28.81459376438034,0.718903723506353,16.468822,17.264376,15.59487
4057539682812454528,266.1599199716098,-28.704370082992604,0.617263302723183,17.210842,18.436909,16.14178
4057082217254642304,266.1599409966301,-29.397924536084567,0.6196039711937166,16.9811,17.849401,16.062244
4057533188821649792,266.15998221844325,-28.86326953487886,0.7271207609987026,17.33924,18.721,16.224157
4057104722883913472,266.16008108000267,-29.148197516082767,0.9630075963015579,18.2364,19.23909,17.240091
4057108777333312640,266.1601325127563,-29.038278018339255,0.6217685442010424,16.504723,17.340796,15.586826
4057108674254082048,266.16013254027064,-29.045961742178626,0.7396519042193105,15.9588,16.790438,15.064257
4057562222802418432,266.16037175761716,-28.448894051617376,0.589582933444071,17.74706,18.826908,16.741007
4057104521024643712,266.1603786306856,-29.161951606224264,0.3931170817405478,13.205507,14.578485,12.061609
4057546937018968704,266.16049129628186,-28.60640106752948,0.4088709164024973,14.624194,15.912832,13.510195
4057533983397544576,266.1605206651506,-28.844527478713655,0.618457578318102,16.87155,17.685709,15.9876795
4057109567607336064,266.1605262422679,-29.017893336958476,0.868478153909018,18.1108,19.094595,17.166498
4057540576165717120,266.16054638549963,-28.67095266744511,1.0266002344014495,16.106657,16.67894,15.388407
4057559164785526784,266.16062035109195,-28.56743458318886,0.5442548529057986,13.926156,14.964507,12.886238
4057532398547580800,266.160623555618,-28.921721590336603,0.956915295831041,15.985495,16.654697,15.184074
4057107918355630080,266.16068595081674,-29.09737619937061,0.5032344194111175,16.941498,17.896803,15.9917555
4057108605534589696,266.16074040838237,-29.053114470297945,0.5809205181739637,16.027554,16.870268,15.12576
4057108365016359296,266.1609226398903,-29.080350692204796,0.58138295849746,15.977213,19.087748,14.462387
4057538926898119808,266.16114332133,-28.760121898008805,1.1995391595391705,17.691908,18.685968,16.732006
